Date and Time:                Wed Jul 31 18:39:39.000 2024
Software Version:             4.32.30065.0
Temperature (C):              -80
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         10
Accumulate Cycle Time (secs): 10
Frequency (Hz):               0.1
Number of Accumulations:      30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 4.88
Pixel Readout Rate (MHz):     0.05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                28257
Pre-Amplifier Gain:           4.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY328i:
Serial Number:                
Wavelength (nm):              842
Grating Groove Density (l/mm):1200
Grating Blaze:                500NM
Input Flipper Port:           Side
Output Flipper Port:          Direct



817.89807	11492
817.92865	11422
817.95923	11405
817.98981	11360
818.02039	11585
818.05096	11358
818.08154	11508
818.11212	11460
818.1427	11495
818.17328	11494
818.20386	11523
818.23444	11502
818.26501	11580
818.29559	11443
818.32617	11611
818.35675	11558
818.38733	11485
818.41785	11485
818.44843	11405
818.479	11489
818.50958	11440
818.54016	11507
818.57068	11510
818.60126	11545
818.63184	11404
818.66241	11330
818.69293	11396
818.72351	11462
818.75409	11651
818.78461	11497
818.81519	11606
818.84576	11541
818.87628	11526
818.90686	11428
818.93738	11531
818.96796	11536
818.99847	11518
819.02905	11505
819.05957	11451
819.09015	11488
819.12067	11494
819.15125	11502
819.18176	11622
819.21234	11570
819.24286	11618
819.27338	11647
819.30396	11596
819.33447	11538
819.36499	11336
819.39557	11509
819.42609	11623
819.4566	11683
819.48718	11531
819.5177	11490
819.54822	11458
819.57874	11716
819.60925	11490
819.63983	11599
819.67035	11496
819.70087	11550
819.73138	11573
819.7619	11548
819.79242	11636
819.82294	11569
819.85345	11577
819.88397	11610
819.91455	11482
819.94507	11612
819.97559	11578
820.0061	11649
820.03662	11618
820.06708	11650
820.0976	11686
820.12811	11728
820.15863	11657
820.18915	11632
820.21967	11677
820.25018	11705
820.2807	11738
820.31122	11773
820.34167	11657
820.37219	11525
820.40271	11458
820.43323	11801
820.46368	11626
820.4942	11607
820.52472	11712
820.55518	11646
820.58569	11574
820.61621	11642
820.64667	11726
820.67719	11672
820.7077	11611
820.73816	11798
820.76868	11629
820.79913	11690
820.82965	11666
820.86011	11686
820.89063	11757
820.92108	11765
820.9516	11763
820.98206	11712
821.01257	11664
821.04303	11844
821.07355	11570
821.104	11797
821.13446	11731
821.16498	11520
821.19543	11631
821.22589	11706
821.25641	11560
821.28687	11786
821.31732	11809
821.34784	11691
821.3783	11651
821.40875	11775
821.43921	11700
821.46967	11710
821.50018	11810
821.53064	11687
821.5611	11713
821.59155	11554
821.62201	11636
821.65247	11754
821.68292	11800
821.71338	11766
821.74384	11705
821.77429	11799
821.80475	11909
821.83521	11822
821.86566	11678
821.89612	11796
821.92657	11912
821.95703	11756
821.98749	11740
822.01794	11752
822.0484	11822
822.07886	11722
822.10931	11785
822.13971	11887
822.17017	11756
822.20062	11687
822.23108	11795
822.26154	11703
822.29193	11761
822.32239	11855
822.35284	11812
822.38324	11710
822.4137	11760
822.44415	11922
822.47455	11937
822.505	11873
822.53546	11897
822.56586	11691
822.59631	11894
822.62671	11839
822.65717	11718
822.68756	11918
822.71802	11813
822.74841	11776
822.77887	11929
822.80927	11722
822.83972	11713
822.87012	11803
822.90057	11805
822.93097	11880
822.96136	11894
822.99182	11861
823.02222	11862
823.05261	11892
823.08307	11800
823.11346	11822
823.14386	11868
823.17432	11890
823.20471	11806
823.23511	11903
823.2655	11847
823.2959	11973
823.32635	11987
823.35675	11930
823.38715	11932
823.41754	11958
823.44794	11966
823.47833	11941
823.50873	11974
823.53912	11812
823.56952	11802
823.59991	12031
823.63031	11901
823.66071	12102
823.6911	11946
823.7215	12064
823.75189	11922
823.78229	12095
823.81268	12074
823.84308	12051
823.87347	11940
823.90387	12012
823.9342	12059
823.9646	12032
823.995	12171
824.02539	12003
824.05579	11933
824.08612	12084
824.11652	12110
824.14691	12107
824.17725	11929
824.20764	11987
824.23804	11998
824.26837	12140
824.29877	12044
824.32916	12227
824.3595	12149
824.38989	12260
824.42023	12372
824.45062	12117
824.48102	12204
824.51135	12248
824.54175	12270
824.57208	12082
824.60242	12276
824.63281	12134
824.66315	12280
824.69354	12284
824.72388	12269
824.75421	12254
824.78461	12292
824.81494	12343
824.84528	12234
824.87567	12196
824.90601	12480
824.93634	12322
824.96674	12488
824.99707	12487
825.0274	12400
825.05774	12281
825.08807	12475
825.11847	12425
825.1488	12427
825.17914	12472
825.20947	12467
825.23981	12323
