Date and Time:                Wed Jul 31 18:29:33.000 2024
Software Version:             4.32.30065.0
Temperature (C):              -80
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         10
Accumulate Cycle Time (secs): 10
Frequency (Hz):               0.1
Number of Accumulations:      30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 4.88
Pixel Readout Rate (MHz):     0.05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                28257
Pre-Amplifier Gain:           4.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY328i:
Serial Number:                
Wavelength (nm):              842
Grating Groove Density (l/mm):1200
Grating Blaze:                500NM
Input Flipper Port:           Side
Output Flipper Port:          Direct



817.89807	11437
817.92865	11504
817.95923	11459
817.98981	11205
818.02039	11444
818.05096	11532
818.08154	11285
818.11212	11586
818.1427	11487
818.17328	11529
818.20386	11419
818.23444	11510
818.26501	11489
818.29559	11540
818.32617	11502
818.35675	11561
818.38733	11464
818.41785	11374
818.44843	11552
818.479	11465
818.50958	11553
818.54016	11454
818.57068	11462
818.60126	11520
818.63184	11581
818.66241	11500
818.69293	11504
818.72351	11414
818.75409	11379
818.78461	11501
818.81519	11552
818.84576	11592
818.87628	11473
818.90686	11532
818.93738	11544
818.96796	11577
818.99847	11483
819.02905	11505
819.05957	11535
819.09015	11499
819.12067	11501
819.15125	11617
819.18176	11544
819.21234	11544
819.24286	11323
819.27338	11561
819.30396	11652
819.33447	11509
819.36499	11567
819.39557	11522
819.42609	11520
819.4566	11685
819.48718	11611
819.5177	11639
819.54822	11563
819.57874	11527
819.60925	11617
819.63983	11568
819.67035	11699
819.70087	11537
819.73138	11577
819.7619	11609
819.79242	11677
819.82294	11625
819.85345	11680
819.88397	11553
819.91455	11647
819.94507	11617
819.97559	11528
820.0061	11520
820.03662	11532
820.06708	11473
820.0976	11592
820.12811	11596
820.15863	11594
820.18915	11597
820.21967	11614
820.25018	11733
820.2807	11674
820.31122	11666
820.34167	11649
820.37219	11607
820.40271	11697
820.43323	11606
820.46368	11674
820.4942	11643
820.52472	11628
820.55518	11750
820.58569	11637
820.61621	11546
820.64667	11631
820.67719	11758
820.7077	11634
820.73816	11683
820.76868	11779
820.79913	11740
820.82965	11680
820.86011	11656
820.89063	11674
820.92108	11630
820.9516	11852
820.98206	11657
821.01257	11722
821.04303	11743
821.07355	11534
821.104	11621
821.13446	11632
821.16498	11665
821.19543	11720
821.22589	11722
821.25641	11711
821.28687	11697
821.31732	11748
821.34784	11814
821.3783	11584
821.40875	11741
821.43921	11665
821.46967	11779
821.50018	11779
821.53064	11798
821.5611	11869
821.59155	11667
821.62201	11762
821.65247	11816
821.68292	11805
821.71338	11637
821.74384	11779
821.77429	11950
821.80475	11699
821.83521	11806
821.86566	11747
821.89612	11612
821.92657	11698
821.95703	11633
821.98749	11718
822.01794	11762
822.0484	11853
822.07886	11647
822.10931	11788
822.13971	11779
822.17017	11801
822.20062	11737
822.23108	11790
822.26154	11755
822.29193	11797
822.32239	11807
822.35284	11815
822.38324	11777
822.4137	11891
822.44415	11778
822.47455	11913
822.505	11852
822.53546	11772
822.56586	11812
822.59631	11769
822.62671	11798
822.65717	11849
822.68756	11871
822.71802	12022
822.74841	11895
822.77887	11787
822.80927	11851
822.83972	11771
822.87012	11884
822.90057	11833
822.93097	11869
822.96136	11825
822.99182	11888
823.02222	11738
823.05261	11870
823.08307	11895
823.11346	11896
823.14386	11848
823.17432	11883
823.20471	11686
823.23511	11921
823.2655	11879
823.2959	11863
823.32635	11924
823.35675	11870
823.38715	11809
823.41754	11808
823.44794	11993
823.47833	11824
823.50873	12014
823.53912	12009
823.56952	12033
823.59991	11899
823.63031	11917
823.66071	12043
823.6911	11986
823.7215	11882
823.75189	11935
823.78229	12000
823.81268	11873
823.84308	12084
823.87347	12133
823.90387	12013
823.9342	12002
823.9646	12094
823.995	11974
824.02539	11825
824.05579	12216
824.08612	12169
824.11652	12067
824.14691	12006
824.17725	12167
824.20764	11983
824.23804	12142
824.26837	12209
824.29877	11993
824.32916	12237
824.3595	12169
824.38989	12184
824.42023	12179
824.45062	12248
824.48102	12235
824.51135	12175
824.54175	12163
824.57208	12204
824.60242	12346
824.63281	12292
824.66315	12094
824.69354	12218
824.72388	12146
824.75421	12272
824.78461	12238
824.81494	12272
824.84528	12308
824.87567	12346
824.90601	12281
824.93634	12368
824.96674	12379
824.99707	12302
825.0274	12249
825.05774	12412
825.08807	12353
825.11847	12477
825.1488	12473
825.17914	12410
825.20947	12430
825.23981	12393
