Date and Time:                Wed Jul 31 18:44:43.000 2024
Software Version:             4.32.30065.0
Temperature (C):              -80
Model:                        DU970P_BVF
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         10
Accumulate Cycle Time (secs): 10
Frequency (Hz):               0.1
Number of Accumulations:      30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Permanently OPEN
TTL level:                    High
Time to open:                 27 ms
Time to close:                27 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 4.88
Pixel Readout Rate (MHz):     0.05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                28257
Pre-Amplifier Gain:           4.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY328i:
Serial Number:                
Wavelength (nm):              842
Grating Groove Density (l/mm):1200
Grating Blaze:                500NM
Input Flipper Port:           Side
Output Flipper Port:          Direct



817.89807	11544
817.92865	11489
817.95923	11424
817.98981	11367
818.02039	11511
818.05096	11422
818.08154	11502
818.11212	11615
818.1427	11535
818.17328	11509
818.20386	11364
818.23444	11415
818.26501	11417
818.29559	11497
818.32617	11524
818.35675	11568
818.38733	11516
818.41785	11640
818.44843	11502
818.479	11478
818.50958	11506
818.54016	11434
818.57068	11431
818.60126	11529
818.63184	11528
818.66241	11554
818.69293	11417
818.72351	11611
818.75409	11441
818.78461	11485
818.81519	11433
818.84576	11551
818.87628	11561
818.90686	11552
818.93738	11579
818.96796	11492
818.99847	11349
819.02905	11427
819.05957	11537
819.09015	11483
819.12067	11558
819.15125	11588
819.18176	11542
819.21234	11512
819.24286	11522
819.27338	11499
819.30396	11520
819.33447	11556
819.36499	11488
819.39557	11511
819.42609	11569
819.4566	11579
819.48718	11447
819.5177	11492
819.54822	11615
819.57874	11533
819.60925	11650
819.63983	11606
819.67035	11659
819.70087	11704
819.73138	11620
819.7619	11609
819.79242	11642
819.82294	11691
819.85345	11724
819.88397	11660
819.91455	11597
819.94507	11595
819.97559	11675
820.0061	11675
820.03662	11640
820.06708	11512
820.0976	11614
820.12811	11619
820.15863	11649
820.18915	11714
820.21967	11681
820.25018	11606
820.2807	11683
820.31122	11663
820.34167	11624
820.37219	11623
820.40271	11541
820.43323	11658
820.46368	11673
820.4942	11493
820.52472	11565
820.55518	11546
820.58569	11664
820.61621	11552
820.64667	11776
820.67719	11634
820.7077	11655
820.73816	11692
820.76868	11671
820.79913	11706
820.82965	11675
820.86011	11656
820.89063	11571
820.92108	11782
820.9516	11684
820.98206	11742
821.01257	11793
821.04303	11519
821.07355	11550
821.104	11822
821.13446	11769
821.16498	11650
821.19543	11607
821.22589	11685
821.25641	11879
821.28687	11724
821.31732	11717
821.34784	11695
821.3783	11695
821.40875	11778
821.43921	11630
821.46967	11844
821.50018	11811
821.53064	11684
821.5611	11747
821.59155	11650
821.62201	11696
821.65247	11749
821.68292	11790
821.71338	11774
821.74384	11791
821.77429	11776
821.80475	11709
821.83521	11568
821.86566	11871
821.89612	11740
821.92657	11722
821.95703	11795
821.98749	11732
822.01794	11795
822.0484	11708
822.07886	11872
822.10931	11719
822.13971	11709
822.17017	11714
822.20062	11940
822.23108	11787
822.26154	11786
822.29193	11757
822.32239	11588
822.35284	11662
822.38324	11911
822.4137	11814
822.44415	11786
822.47455	11813
822.505	11828
822.53546	11770
822.56586	11824
822.59631	11665
822.62671	11770
822.65717	12005
822.68756	11779
822.71802	11821
822.74841	11830
822.77887	11929
822.80927	11980
822.83972	11794
822.87012	11805
822.90057	12055
822.93097	11772
822.96136	11942
822.99182	11864
823.02222	11903
823.05261	11803
823.08307	11812
823.11346	11745
823.14386	11951
823.17432	11795
823.20471	11829
823.23511	11735
823.2655	11869
823.2959	11841
823.32635	11887
823.35675	12054
823.38715	11934
823.41754	11953
823.44794	11920
823.47833	12011
823.50873	11974
823.53912	11981
823.56952	12040
823.59991	12072
823.63031	12041
823.66071	11910
823.6911	12011
823.7215	11950
823.75189	12070
823.78229	12035
823.81268	12035
823.84308	12149
823.87347	12034
823.90387	12030
823.9342	12040
823.9646	11935
823.995	12055
824.02539	11957
824.05579	12073
824.08612	12016
824.11652	12150
824.14691	12060
824.17725	11969
824.20764	12113
824.23804	11992
824.26837	12119
824.29877	12072
824.32916	12135
824.3595	12196
824.38989	12042
824.42023	12190
824.45062	12185
824.48102	12224
824.51135	12202
824.54175	12186
824.57208	12334
824.60242	12427
824.63281	12323
824.66315	12199
824.69354	12123
824.72388	12207
824.75421	12228
824.78461	12236
824.81494	12392
824.84528	12188
824.87567	12269
824.90601	12156
824.93634	12288
824.96674	12222
824.99707	12373
825.0274	12290
825.05774	12421
825.08807	12376
825.11847	12462
825.1488	12443
825.17914	12281
825.20947	12348
825.23981	12363
